SST,Current Speed,Current Direction,Wind Speed,Wind Direction,Presence,April,August,December,February,January,July,June,March,May,November,October,September
20.6308178,0.311225899,26.2437698,1.92583911,129.0216171,0,0,0,1,0,0,0,0,0,0,0,0,0
20.84871996,0.216570641,17.17715974,1.718247481,60.23893688,0,0,0,1,0,0,0,0,0,0,0,0,0
21.58803085,0.352565749,6.924915488,1.939251569,26.44176233,0,0,0,1,0,0,0,0,0,0,0,0,0
21.37012869,0.359215005,3.19778344,2.156862534,28.68679376,0,0,0,1,0,0,0,0,0,0,0,0,0
21.23783095,0.307820432,0.776186614,2.218222205,23.40668565,0,0,0,1,0,0,0,0,0,0,0,0,0
22.08609292,0.329832914,12.49483021,2.000885416,33.13683054,1,0,0,1,0,0,0,0,0,0,0,0,0
21.54911975,0.284314175,356.0621305,2.27057123,24.30177134,1,0,0,1,0,0,0,0,0,0,0,0,0
21.73589303,0.207718985,13.68721931,1.626128788,30.52204048,0,0,0,1,0,0,0,0,0,0,0,0,0
22.91879045,0.165065062,74.61670303,2.376902949,178.0145414,0,0,0,0,0,1,0,0,0,0,0,0,0
23.09778151,0.106208062,102.105656,2.074372301,148.0048433,1,0,0,0,0,1,0,0,0,0,0,0,0
22.97326599,0.177155372,21.71764379,1.767883334,98.3212034,1,0,0,0,0,1,0,0,0,0,0,0,0
22.84096825,0.145470357,8.06693173,1.842143178,54.69260816,0,0,0,0,0,1,0,0,0,0,0,0,0
22.6619772,0.051591832,4.297386664,1.834902203,68.0854359,0,0,0,0,0,1,0,0,0,0,0,0,0
22.49855058,0.098357641,335.0239883,2.146799908,25.07712633,0,0,0,0,0,1,0,0,0,0,0,0,0
22.5063328,0.156530751,352.1325866,2.274418184,22.33826374,0,0,0,0,0,1,0,0,0,0,0,0,0
22.4674217,0.10179068,347.6658945,1.526243157,33.76476863,1,0,0,0,0,1,0,0,0,0,0,0,0
22.52967946,0.062532588,280.35332,1.74742775,27.73361601,0,0,0,0,0,1,0,0,0,0,0,0,0
23.9538257,0.118886674,95.13172836,1.638122495,153.088622,1,0,0,0,0,1,0,0,0,0,0,0,0
23.81374574,0.06410276,5.290081205,1.767967433,53.45560816,0,0,0,0,0,1,0,0,0,0,0,0,0
23.45576363,0.113834498,331.7483577,1.816730083,16.8823371,1,0,0,0,0,1,0,0,0,0,0,0,0
24.51414553,0.224202748,35.90972308,1.910236916,133.8354315,0,0,0,0,0,1,0,0,0,0,0,0,0
24.02386568,0.081529923,8.887014756,1.555063756,58.00520203,0,0,0,0,0,1,0,0,0,0,0,0,0
23.73592354,0.181023275,346.0278696,2.213765899,21.56853565,1,0,0,0,0,1,0,0,0,0,0,0,0
23.61919024,0.165177653,341.7805636,1.986243346,4.703539867,0,0,0,0,0,1,0,0,0,0,0,0,0
23.86043906,0.136478994,112.7118472,2.188427727,160.8264067,0,0,0,0,0,1,0,0,0,0,0,0,0
23.66588356,0.159179704,357.8714022,2.182529717,35.7415765,0,0,0,0,0,1,0,0,0,0,0,0,0
23.20673259,0.119308966,34.30242395,1.930925308,170.5043941,0,0,0,0,0,1,0,0,0,0,0,0,0
23.16782149,0.258127803,359.8812524,2.034263543,30.060914,0,0,0,0,0,1,0,0,0,0,0,0,0
22.87987935,0.297320607,352.962678,2.412308449,21.31324059,1,0,0,0,0,1,0,0,0,0,0,0,0
22.81762159,0.133320229,47.94899392,1.964086903,166.946987,0,0,0,0,0,1,0,0,0,0,0,0,0
23.7592702,0.240912713,36.66449129,2.032564359,169.9848539,0,0,0,0,0,1,0,0,0,0,0,0,0
23.51802139,0.320555947,12.68941214,1.435974351,32.11399131,1,0,0,0,0,1,0,0,0,0,0,0,0
23.55693249,0.390219944,7.938409079,1.529563177,32.2022,0,0,0,0,0,1,0,0,0,0,0,0,0
24.64644327,0.381435789,31.67410514,2.033437519,168.2560002,0,0,0,0,1,0,0,0,0,0,0,0,0
23.98495458,0.143723674,23.62937773,0.926587761,220.882362,0,0,0,0,1,0,0,0,0,0,0,0,0
24.15616342,0.167841867,42.42815939,1.522612569,125.2836123,1,0,0,0,1,0,0,0,0,0,0,0,0
24.19507452,0.284619574,15.42745733,1.584331369,43.87029379,0,0,0,0,1,0,0,0,0,0,0,0,0
25.26123865,0.168436267,1.143856918,1.550297165,30.37793053,0,0,0,0,1,0,0,0,0,0,0,0,0
25.00442539,0.182193334,355.7086654,1.959508726,17.37446708,0,0,0,0,1,0,0,0,0,0,0,0,0
25.09781203,0.21792032,63.1780188,2.182168752,170.3365259,0,0,0,0,1,0,0,0,0,0,0,0,0
24.84099877,0.253318963,41.91057172,2.055703257,133.3735963,1,0,0,0,1,0,0,0,0,0,0,0,0
23.86043906,0.379704637,5.650317502,2.072559288,64.89549936,1,0,0,0,1,0,0,0,0,0,0,0,0
24.67757215,0.358331303,27.54499112,2.16783206,196.7703388,0,0,0,0,1,0,0,0,0,0,0,0,0
25.41688304,0.27139,28.59703202,1.779591137,128.8537019,0,0,0,0,1,0,0,0,0,0,0,0,0
24.98107873,0.149752749,42.70327188,1.844392753,155.2023506,0,0,0,0,1,0,0,0,0,0,0,0,0
24.65422549,0.411969619,8.746162263,1.99652391,18.03454482,0,0,0,0,1,0,0,0,0,0,0,0,0
25.20676311,0.419348992,0.503464893,2.10014548,15.43496338,0,0,0,0,1,0,0,0,0,0,0,0,0
25.05111871,0.399605725,31.66580074,2.235752587,192.5588369,0,0,0,0,1,0,0,0,0,0,0,0,0
24.86434543,0.379263691,17.28391181,0.837573305,250.8636476,0,0,0,0,1,0,0,0,0,0,0,0,0
24.65422549,0.402663396,15.56753118,1.900639621,49.0175829,0,0,0,0,1,0,0,0,0,0,0,0,0
23.82931018,0.277466457,26.34496604,1.52334541,154.4114869,0,0,0,0,1,0,0,0,0,0,0,0,0
24.87212765,0.299588735,29.00598244,2.254493726,144.9757388,1,0,0,0,1,0,0,0,0,0,0,0,0
24.88769209,0.306492907,23.09616241,2.030061128,131.6644488,0,0,0,0,1,0,0,0,0,0,0,0,0
24.98107873,0.294396126,18.61263463,2.027669771,101.9620514,1,0,0,0,0,0,0,0,1,0,0,0,0
24.68535437,0.213092655,15.19700286,1.499935662,121.3239177,1,0,0,0,0,0,0,0,1,0,0,0,0
24.63087883,0.156244187,27.16619549,1.271003755,108.6557407,1,0,0,0,0,0,0,0,1,0,0,0,0
25.08224759,0.154958191,65.81506597,2.212045285,127.7889142,0,0,0,0,0,0,0,0,1,0,0,0,0
24.93438541,0.167532338,165.6614683,2.413442306,197.9525476,1,0,0,0,0,0,0,0,1,0,0,0,0
24.39741224,0.275040652,178.5085471,2.729176533,189.0186691,0,0,0,0,0,0,0,0,1,0,0,0,0
24.02386568,0.179292525,177.8624251,2.422038097,167.2836454,0,0,0,0,0,0,0,0,1,0,0,0,0
23.70479466,0.021417783,68.49856568,2.178266826,150.6261588,1,0,0,0,0,0,0,0,1,0,0,0,0
23.28455479,0.043180584,48.9259077,2.226493792,173.4614986,0,0,0,0,0,0,0,0,1,0,0,0,0
23.16003927,0.045029473,170.8497432,2.176348169,186.9580428,0,0,0,0,0,0,0,0,1,0,0,0,0
23.14447483,0.076519117,18.57401598,0.855202938,47.38107042,0,0,0,0,0,0,0,0,1,0,0,0,0
23.44019919,0.32745999,3.6129325,2.358521114,29.22109073,0,0,0,0,0,0,0,0,1,0,0,0,0
23.8370924,0.30890099,11.0351574,2.152229285,69.47036577,0,0,0,0,0,0,0,0,1,0,0,0,0
23.84487462,0.250773523,15.71786569,2.230083304,70.54750144,0,0,0,0,0,0,0,0,1,0,0,0,0
24.00830124,0.240491013,14.36382263,2.356839668,58.32806477,0,0,0,0,0,0,0,0,1,0,0,0,0
23.8370924,0.273993737,150.2826416,2.633731607,162.645631,0,0,0,0,0,0,0,0,1,0,0,0,0
24.05499456,0.069161562,123.3514439,2.389945292,106.1139003,0,0,0,0,0,0,0,0,1,0,0,0,0
23.86822128,0.134425538,354.1563861,2.219210757,43.0374814,0,0,0,0,0,0,0,0,1,0,0,0,0
23.7981813,0.135109327,348.808594,2.256615183,26.32313363,0,0,0,0,0,0,0,0,1,0,0,0,0
24.070559,0.111491347,334.5621509,1.845952583,10.57755636,0,0,0,0,0,0,0,0,1,0,0,0,0
24.25733228,0.115519878,37.81236534,1.949509766,182.1921289,0,0,0,0,0,0,0,0,1,0,0,0,0
24.21063896,0.060515481,96.74258661,2.067461687,170.9622148,0,0,0,0,0,0,0,0,1,0,0,0,0
23.9927368,0.112405244,31.03937784,1.434447911,137.9711633,0,0,0,0,0,0,0,0,1,0,0,0,0
23.7981813,0.128005869,18.23249108,1.362385587,15.99830058,1,0,0,0,0,0,0,0,1,0,0,0,0
23.89156794,0.265141644,12.83489869,1.549406858,25.1615089,0,0,0,0,0,0,0,0,1,0,0,0,0
24.15616342,0.248404183,7.52498039,1.529036139,20.94265055,0,0,0,0,0,0,0,0,1,0,0,0,0
24.09390566,0.218192027,20.97572552,0.987203189,162.9103017,0,0,0,0,0,0,0,0,1,0,0,0,0
24.17951008,0.202834766,357.2773877,2.02828011,16.37231965,0,0,0,0,0,0,0,0,1,0,0,0,0
24.28846116,0.087892603,60.11347306,2.104633853,164.0972783,0,1,0,0,0,0,0,0,0,0,0,0,0
24.15616342,0.077996065,143.259438,2.271041851,160.2508842,0,1,0,0,0,0,0,0,0,0,0,0,0
23.9538257,0.051904892,109.0577045,2.32036091,145.4014822,0,1,0,0,0,0,0,0,0,0,0,0,0
23.81374574,0.212304982,26.59811279,2.217195115,140.5797108,0,1,0,0,0,0,0,0,0,0,0,0,0
23.6425369,0.284786344,20.83556491,1.588515196,133.7408061,0,1,0,0,0,0,0,0,0,0,0,0,0
23.65810134,0.371118539,16.33024841,1.329589205,96.94191018,0,1,0,0,0,0,0,0,0,0,0,0,0
23.62697246,0.428116774,12.56784961,1.118787103,41.31190962,0,1,0,0,0,0,0,0,0,0,0,0,0
23.18338593,0.422390313,7.876041604,1.926936486,313.3007805,0,1,0,0,0,0,0,0,0,0,0,0,0
22.99661265,0.316191758,10.01887461,2.42783293,243.2285286,0,1,0,0,0,0,0,0,0,0,0,0,0
23.27677257,0.117715152,38.35376732,2.607480482,192.8797975,0,1,0,0,0,0,0,0,0,0,0,0,0
23.30790145,0.208435477,26.76750892,2.133959754,178.7979568,0,1,0,0,0,0,0,0,0,0,0,0,0
23.23007925,0.212110448,20.33084755,1.795320479,201.3820517,0,1,0,0,0,0,0,0,0,0,0,0,0
23.18338593,0.195974305,25.55362925,0.873091011,228.8241417,0,1,0,0,0,0,0,0,0,0,0,0,0
23.21451481,0.215740538,16.87314129,0.977208223,181.8012047,0,1,0,0,0,0,0,0,0,0,0,0,0
23.54915027,0.234165785,18.26729523,1.59588597,133.5511416,0,1,0,0,0,0,0,0,0,0,0,0,0
23.48689251,0.292378523,13.51175447,1.185810355,109.5765614,0,1,0,0,0,0,0,0,0,0,0,0,0
23.89935016,0.394261789,10.11067908,1.224199875,30.75064322,0,1,0,0,0,0,0,0,0,0,0,0,0
23.65031912,0.382287675,8.746162263,1.782270276,14.7719845,0,1,0,0,0,0,0,0,0,0,0,0,0
23.39350587,0.30407984,8.046601156,1.663400661,1.953895685,0,1,0,0,0,0,0,0,0,0,0,0,0
22.87209713,0.172092799,8.222281189,1.916476911,12.41294884,0,1,0,0,0,0,0,0,0,0,0,0,0
22.63084832,0.164198067,357.157168,2.07112709,333.8728269,0,1,0,0,0,0,0,0,0,0,0,0,0
22.77871049,0.047409491,199.4600124,2.331084888,235.7797818,0,1,0,0,0,0,0,0,0,0,0,0,0
22.38181728,0.159302558,186.6980062,2.565325338,205.7673978,0,1,0,0,0,0,0,0,0,0,0,0,0
22.10943958,0.014781865,45.83031549,1.682541448,225.6746037,0,1,0,0,0,0,0,0,0,0,0,0,0
21.88375521,0.101214111,13.75753096,1.814709411,187.8488505,0,1,0,0,0,0,0,0,0,0,0,0,0
21.71254637,0.146930207,5.754565331,1.752066375,341.7729306,0,0,0,0,0,0,0,0,0,1,0,0,0
21.55690197,0.041754642,13.24051992,2.16853249,208.8141696,0,0,0,0,0,0,0,0,0,1,0,0,0
21.39347535,0.058987987,169.8753283,1.818818712,156.3044513,0,0,0,0,0,0,0,0,0,1,0,0,0
21.37791091,0.119610873,22.00585386,1.07414847,94.37792558,0,0,0,0,0,0,0,0,0,1,0,0,0
21.80593301,0.244495266,6.897932994,1.715267533,4.259367034,0,0,0,0,0,0,0,0,0,1,0,0,0
21.72811081,0.207317299,4.026130858,1.748609405,335.6850252,0,0,0,0,0,0,0,0,0,1,0,0,0
21.64250639,0.12393225,17.63864325,1.538045704,207.3317484,0,0,0,0,0,0,0,0,0,1,0,0,0
21.66585305,0.028791727,152.6317896,1.93688519,198.3038192,0,0,0,0,0,0,0,0,0,1,0,0,0
21.47907977,0.018948862,33.94358702,2.084519727,208.6552795,0,0,0,0,0,0,0,0,0,1,0,0,0
21.35456425,0.0318346,13.64291478,1.877317,204.2320466,0,0,0,0,0,0,0,0,0,1,0,0,0
21.19891985,0.017984908,42.27368901,1.887450144,187.4916885,0,0,0,0,0,0,0,0,0,1,0,0,0
21.55690197,0.262804521,7.702284266,0.871897897,356.8350403,0,0,0,0,0,0,0,0,0,1,0,0,0
21.30008871,0.042424573,37.27338238,1.928253772,189.3454646,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0199288,0.090861158,193.5457857,2.510841072,213.0866106,0,0,0,0,0,0,0,0,0,1,0,0,0
20.87206662,0.025740869,20.55604522,1.825992533,215.8157216,0,0,0,0,0,0,0,0,0,1,0,0,0
21.19891985,0.185533431,15.72153938,0.948784694,32.33018574,0,0,0,0,0,0,0,0,0,1,0,0,0
21.14444431,0.298558475,16.51150038,1.922071318,66.83330669,1,0,0,0,0,0,0,0,0,1,0,0,0
20.96545326,0.314282949,14.01327463,2.35415397,30.69656703,1,0,0,0,0,0,0,0,0,1,0,0,0
21.08996877,0.161744825,20.45112936,1.363388369,182.051815,0,0,0,0,0,0,0,0,0,1,0,0,0
21.12109765,0.127477696,21.3237567,0.910161315,23.07982928,0,0,0,0,0,0,0,0,0,1,0,0,0
21.33899981,0.207282793,10.53571231,1.838811427,358.7304171,0,0,0,0,0,0,0,0,0,1,0,0,0
21.02771102,0.079331511,3.602756222,2.133983518,250.2821696,0,0,0,0,0,0,0,0,0,1,0,0,0
20.84093774,0.025376147,4.08561678,1.293319922,266.7544548,0,0,0,0,0,0,0,0,0,1,0,0,0
20.92654216,0.039551908,162.3874222,1.252702898,177.4922983,0,0,0,0,0,0,0,0,0,1,0,0,0
20.95767104,0.203621328,11.93252312,1.811337543,346.3455342,0,0,0,0,0,0,0,0,0,1,0,0,0
20.8642844,0.23991947,6.917047101,1.993883983,285.8048624,0,0,0,0,0,0,0,0,0,1,0,0,0
20.63860002,0.054312672,354.3517526,2.100421701,250.1466887,0,0,0,0,0,0,0,0,0,1,0,0,0
20.49852006,0.105538524,8.196751156,2.015223597,245.2464953,0,0,0,0,0,0,0,0,0,1,0,0,0
20.34287566,0.117923044,190.6797317,2.630362658,203.2160849,0,0,0,0,0,0,0,1,0,0,0,0,0
20.04715131,0.176711884,185.8906264,2.46786918,211.065664,0,0,0,0,0,0,0,1,0,0,0,0,0
19.88372469,0.083792194,183.0022726,2.510901335,198.1138857,0,0,0,0,0,0,0,1,0,0,0,0,0
19.77477361,0.017587214,86.05481377,2.260409692,190.6607501,0,0,0,0,0,0,0,1,0,0,0,0,0
19.97711133,0.263165607,14.50113632,1.674562706,206.6342954,0,0,0,0,0,0,0,1,0,0,0,0,0
19.86037803,0.189404086,11.73750498,1.694270201,268.0516867,0,0,0,0,0,0,0,1,0,0,0,0,0
19.73586251,0.020513787,103.6269949,2.547568825,204.5106239,0,0,0,0,0,0,0,1,0,0,0,0,0
19.93820023,0.083499589,132.0170618,2.288337154,149.0882386,1,0,0,0,0,0,0,1,0,0,0,0,0
20.00045799,0.170182266,29.89685914,2.113990324,153.5815788,0,0,0,0,0,0,0,1,0,0,0,0,0
20.04715131,0.185216387,32.06914637,2.154057521,137.3476114,0,0,0,0,0,0,0,1,0,0,0,0,0
20.2417068,0.225620504,22.17345477,1.821356495,141.0500492,0,0,0,0,0,0,0,1,0,0,0,0,0
20.28840012,0.267915383,16.14865474,1.166698219,266.9960782,1,0,0,0,0,0,0,1,0,0,0,0,0
20.2806179,0.195593481,23.12419425,1.924485482,176.3640198,0,0,0,0,0,0,0,1,0,0,0,0,0
20.03158687,0.104934544,34.43526518,1.955646674,175.1628512,0,0,0,0,0,0,0,1,0,0,0,0,0
20.10940907,0.143345465,20.51621039,0.968167218,308.6883456,0,0,0,0,0,0,0,1,0,0,0,0,0
20.2027957,0.13682631,25.12495782,1.695951849,190.8399553,0,0,0,0,0,0,0,1,0,0,0,0,0
20.17166683,0.0613108,45.19554798,2.098184429,185.9150866,0,0,0,0,0,0,0,1,0,0,0,0,0
20.13275573,0.040870019,120.3167802,2.436196423,177.1590275,0,0,0,0,0,0,0,1,0,0,0,0,0
20.4362623,0.121670513,22.02727867,1.158822854,226.1100573,0,0,0,0,0,0,0,1,0,0,0,0,0
20.33509344,0.072979097,35.4839798,2.112539737,180.9442376,0,0,0,0,0,0,0,1,0,0,0,0,0
20.87984884,0.089598951,23.8109633,1.165840241,289.4924983,0,0,0,0,0,0,0,1,0,0,0,0,0
20.7475511,0.10941468,8.194263335,1.952540169,278.3953264,0,0,0,0,0,0,0,1,0,0,0,0,0
20.60747114,0.022033971,0,1.935350843,256.6751464,0,0,0,0,0,0,0,1,0,0,0,0,0
20.6697289,0.007478527,333.4349488,2.063493116,254.2260586,0,0,0,0,0,0,0,1,0,0,0,0,0
20.6308178,0.057617416,23.66314071,1.39136144,238.1805139,0,0,0,0,0,0,0,1,0,0,0,0,0
20.61525336,0.015631947,135.7848246,1.216664389,302.6710801,0,0,0,0,0,0,0,1,0,0,0,0,0
20.75533332,0.164774566,15.71744759,1.776152504,264.7780423,0,0,0,0,0,0,0,1,0,0,0,0,0
20.44404452,0.034355714,354.4885226,2.104303448,237.605879,0,0,0,0,0,0,0,1,0,0,0,0,0
20.18723127,0.114771673,189.5332328,2.480174267,215.6549668,0,0,0,0,0,0,1,0,0,0,0,0,0
20.01602243,0.098145031,20.25835594,1.873945765,229.5395891,0,0,0,0,0,0,1,0,0,0,0,0,0
19.91485357,0.168787368,16.38954033,1.639410181,339.7636049,0,0,0,0,0,0,1,0,0,0,0,0,0
19.83703137,0.155011482,13.15094868,2.149529229,346.7036934,0,0,0,0,0,0,1,0,0,0,0,0,0
19.96154689,0.215420209,8.983971565,2.122597932,315.0573962,0,0,0,0,0,0,1,0,0,0,0,0,0
19.65804031,0.140567092,14.40153775,1.788772118,281.5331235,0,0,0,0,0,0,1,0,0,0,0,0,0
19.54908923,0.117365596,9.87783629,1.970559676,271.2687352,0,0,0,0,0,0,1,0,0,0,0,0,0
19.47126703,0.022907577,347.0619437,1.996346343,272.0408047,0,0,0,0,0,0,1,0,0,0,0,0,0
19.52574257,0.065537269,13.28486648,2.014129508,251.6159097,0,0,0,0,0,0,1,0,0,0,0,0,0
19.32340486,0.053253654,182.8783695,2.264587111,184.9438955,0,0,0,0,0,0,1,0,0,0,0,0,0
19.25336488,0.015323277,108.4349488,1.407911743,190.4237172,0,0,0,0,0,0,1,0,0,0,0,0,0
19.93820023,0.31781576,12.24491659,1.932819085,344.6407918,0,0,0,0,0,0,1,0,0,0,0,0,0
19.78255583,0.264762521,14.63786202,1.828340411,312.2823355,0,0,0,0,0,0,1,0,0,0,0,0,0
19.65804031,0.200270761,19.70687078,1.76077587,237.7877619,0,0,0,0,0,0,1,0,0,0,0,0,0
19.99267577,0.316393292,16.04220102,1.580591226,318.9687067,0,0,0,0,0,0,1,0,0,0,0,0,0
19.65025809,0.271610082,16.59190869,1.942665277,336.07046,0,0,0,0,0,0,1,0,0,0,0,0,0
19.51796035,0.208076492,14.12791664,2.052801134,292.9706321,0,0,0,0,0,0,1,0,0,0,0,0,0
19.69695141,0.08817019,0.758840124,2.4267795,245.6786649,0,0,0,0,0,0,1,0,0,0,0,0,0
19.38566261,0.025485429,245.5560452,2.48637405,240.5751144,0,0,0,0,0,0,1,0,0,0,0,0,0
19.26892932,0.079142127,190.8935461,2.172259864,226.220895,0,0,0,0,0,0,1,0,0,0,0,0,0
19.70473363,0.194641203,14.05598022,1.724784379,306.4686687,0,0,0,0,0,0,1,0,0,0,0,0,0
19.61134699,0.182277792,13.14537756,1.894850726,296.03373,0,0,0,0,0,0,1,0,0,0,0,0,0
19.48683147,0.08669066,16.84719944,2.052970918,260.1746625,0,0,0,0,0,0,1,0,0,0,0,0,0
19.38566261,0.233687946,15.05121999,2.009647047,314.7795385,0,0,0,0,0,0,1,0,0,0,0,0,0
19.19110712,0.176338263,16.45606215,2.275622167,242.136034,0,0,0,0,0,0,1,0,0,0,0,0,0
19.12106714,0.071669758,21.1895785,1.787488991,347.0368582,0,0,0,0,0,0,1,0,0,0,0,0,0
19.65025809,0.199402595,16.30457826,2.213228862,258.0523763,0,0,0,0,0,0,1,0,0,0,0,0,0
19.20667156,0.230876131,18.49882369,1.414096665,307.0089066,0,0,0,0,0,0,1,0,0,0,0,0,0
19.59578255,0.061205408,36.14958247,2.18675583,233.8019636,0,0,1,0,0,0,0,0,0,0,0,0,0
19.44013815,0.047824673,172.1223003,2.361316694,208.7053037,0,0,1,0,0,0,0,0,0,0,0,0,0
19.40900927,0.059694328,43.99491399,1.919459293,194.5183627,0,0,1,0,0,0,0,0,0,0,0,0,0
19.42457371,0.234901561,14.75700782,1.913031972,345.6096191,0,0,1,0,0,0,0,0,0,0,0,0,0
19.29227598,0.184841078,11.88422235,2.185365843,290.6503433,0,0,1,0,0,0,0,0,0,0,0,0,0
19.19110712,0.260607844,15.9453959,2.104479211,307.3235643,0,0,1,0,0,0,0,0,0,0,0,0,0
19.44792037,0.377397545,15.16480492,2.377944164,336.4238959,0,0,1,0,0,0,0,0,0,0,0,0,0
19.38566261,0.33833276,15.70079858,2.41057124,274.6622193,0,0,1,0,0,0,0,0,0,0,0,0,0
19.32340486,0.255022522,18.2445981,2.27531719,249.5299619,0,0,1,0,0,0,0,0,0,0,0,0,0
19.80590249,0.299284187,19.8931872,0.995472998,300.1462652,0,0,1,0,0,0,0,0,0,0,0,0,0
19.56465367,0.332921844,16.97906452,2.09580779,341.5882063,0,0,1,0,0,0,0,0,0,0,0,0,0
19.222236,0.286580035,16.61849625,2.010084117,248.2200896,0,0,1,0,0,0,0,0,0,0,0,0,0
18.82534278,0.208300994,12.7908792,2.202787927,255.6625693,0,0,1,0,0,0,0,0,0,0,0,0,0
18.69304504,0.15549554,19.38814694,0.832493659,293.1985905,0,0,1,0,0,0,0,0,0,0,0,0,0
18.64635172,0.192541499,15.9340838,1.674496838,319.6525056,0,0,1,0,0,0,0,0,0,0,0,0,0
18.833125,0.38554897,9.786196352,2.145832722,351.0397037,0,0,1,0,0,0,0,0,0,0,0,0,0
18.34284515,0.291622192,10.75289366,2.177335922,278.2973416,0,0,1,0,0,0,0,0,0,0,0,0,0
18.13272521,0.25853254,6.23547031,2.442136665,281.3670763,0,0,1,0,0,0,0,0,0,0,0,0,0
18.62300506,0.181829111,4.916566006,2.708243122,248.0264455,0,0,1,0,0,0,0,0,0,0,0,0,0
18.15607187,0.180025629,20.08913957,1.666005466,209.6844996,0,0,1,0,0,0,0,0,0,0,0,0,0
18.21832963,0.399035155,15.81805039,1.179654565,290.959066,0,0,1,0,0,0,0,0,0,0,0,0,0
18.32728071,0.36867285,16.99603304,1.211961954,268.6089851,0,0,1,0,0,0,0,0,0,0,0,0,0
18.54518286,0.269547324,25.09884209,2.565755684,192.7390146,0,0,1,0,0,0,0,0,0,0,0,0,0
18.41288513,0.23453518,23.04223492,2.132006857,190.611022,0,0,1,0,0,0,0,0,0,0,0,0,0
18.34284515,0.30234967,17.04082304,1.463593881,272.2017349,0,0,1,0,0,0,0,0,0,0,0,0,0
18.38175625,0.087066026,14.1761027,2.51667324,218.4817763,0,0,1,0,0,0,0,0,0,0,0,0,0
18.23389407,0.020124758,82.23483398,2.43749077,203.4809074,0,0,1,0,0,0,0,0,0,0,0,0,0
19.0276805,0.312837616,21.34170935,2.456510741,198.4061892,0,0,1,0,0,0,0,0,0,0,0,0,0
18.57631174,0.21025896,21.98180248,2.504494065,198.1263343,0,0,0,0,0,0,0,0,0,0,0,0,1
18.42066735,0.359258259,14.05586531,1.209092336,208.9220394,0,0,0,0,0,0,0,0,0,0,0,0,1
18.46736067,0.411909894,7.188843778,1.418073426,311.7113135,0,0,0,0,0,0,0,0,0,0,0,0,1
18.38953847,0.36657584,6.689073289,2.230565574,285.9429281,0,0,0,0,0,0,0,0,0,0,0,0,1
18.73973836,0.269622954,5.716215332,2.272200198,278.7715865,0,0,0,0,0,0,0,0,0,0,0,0,1
18.52961842,0.157295505,6.997692604,2.365641475,263.8348101,0,0,0,0,0,0,0,0,0,0,0,0,1
18.43623179,0.11087055,6.126095262,2.33573944,258.3829385,0,0,0,0,0,0,0,0,0,0,0,0,1
18.46736067,0.040676643,358.7363274,2.387358436,238.4603606,0,0,0,0,0,0,0,0,0,0,0,0,1
18.35062737,0.056801732,24.69155816,1.738338348,214.4183645,0,0,0,0,0,0,0,0,0,0,0,0,1
18.47514288,0.199657383,8.577716525,1.602165807,350.5655258,0,0,0,0,0,0,0,0,0,0,0,0,1
18.46736067,0.323198789,3.393372723,1.973262624,6.760498681,0,0,0,0,0,0,0,0,0,0,0,0,1
18.38953847,0.168242221,357.995466,2.13549722,272.88088,0,0,0,0,0,0,0,0,0,0,0,0,1
18.47514288,0.062481721,349.9134683,2.418637954,256.2838809,0,0,0,0,0,0,0,0,0,0,0,0,1
18.34284515,0.08513005,5.123165537,1.892858871,271.8386783,0,0,0,0,0,0,0,0,0,0,0,0,1
18.26502295,0.050988262,11.44104387,1.99039792,217.5736314,0,0,0,0,0,0,0,0,0,0,0,0,1
18.00820969,0.126488948,19.29616626,1.067094882,5.40694937,0,0,0,0,0,0,0,0,0,0,0,0,1
18.03933857,0.289247259,6.950433203,2.063822639,4.83392222,0,0,0,0,0,0,0,0,0,0,0,0,1
18.05490301,0.174957406,13.57043439,2.098601894,232.1186147,0,0,0,0,0,0,0,0,0,0,0,0,1
18.28836961,0.263777061,10.95773204,1.038906471,7.003401717,0,0,0,0,0,0,0,0,0,0,0,0,1
18.35062737,0.308190748,5.141799609,1.836819444,10.69434959,0,0,0,0,0,0,0,0,0,0,0,0,1
18.43623179,0.2454799,4.403525392,1.826423443,14.89729938,0,0,0,0,0,0,0,0,0,0,0,0,1
18.73195614,0.205879235,353.3303802,1.941170727,7.53598187,0,0,0,0,0,0,0,0,0,0,0,0,1
18.69304504,0.113772434,354.4771192,1.679919384,278.3355493,0,0,0,0,0,0,0,0,0,0,0,0,1
18.6385695,0.036116882,229.0377106,2.004903728,243.8607389,0,0,0,0,0,0,0,0,0,0,0,0,1
18.85647166,0.094355287,26.56505118,1.397710683,105.699796,0,0,0,0,0,0,0,0,0,0,0,0,1
18.87981832,0.265457293,2.819323541,2.003308758,18.20688516,0,0,0,0,0,0,0,0,0,0,0,0,1
18.94207608,0.141280967,4.036358349,1.782448555,259.7761274,0,0,0,0,0,0,0,0,0,0,0,0,1
19.05102716,0.017319495,332.9873347,1.518819161,295.377017,0,0,0,0,0,0,0,0,0,0,0,0,1
18.90316498,0.039021114,23.02549201,1.633610561,222.7988005,0,0,0,0,0,0,0,0,0,0,0,1,0
18.98098718,0.153682685,19.53345495,1.348847227,57.26006022,0,0,0,0,0,0,0,0,0,0,0,1,0
19.39344483,0.269976913,12.62671774,2.060651427,23.45167347,0,0,0,0,0,0,0,0,0,0,0,1,0
